,event_date,source_name,source_link,event_id,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,AR_CAT,kidmap
242,2017-04-18 14:28:00,Kashmir Times,http://www.kashmirtimes.in/newsdet.aspx?q=66007,10937.0,,Landslide injures five in Macchil,"Landslide injures five people, all rescued","Macchil (??), Kupwara, Jammu & Kashmir, India",5km,landslide,rain,medium,unknown,0.0,5.0,,,Article is a stub,,,,,,,,,07/27/2017 02:28:00 PM,12/08/2017 07:34:00 PM,02/15/2018 03:51:00 PM,74.24641226,34.58916028,,
243,2017-04-18 14:28:00,AKI Press,https://akipress.com/news:591484/,10896.0,,Mudslides in Suzak,Heavy rain for two days triggers mudslides that wash away two bridges in Suzak,"Suzak, Jalal-Abad",1km,mudslide,continuous_rain,medium,above_river,0.0,0.0,,,,,,,,,,,,07/27/2017 02:28:00 PM,12/07/2017 09:19:00 PM,02/15/2018 03:51:00 PM,72.90690683,40.88384133,,
244,2016-12-26 16:02:00,The Times of India,http://timesofindia.indiatimes.com/city/dehradun/soldier-killed-in-j-k-landslide-cremated-with-military-honours/articleshow/56188668.cms,10821.0,,Fatal landslide in Banihal,Landslide kills Indian soldier in Banihal (article doesn't provide further details about the landslide),"Banihal, Ramban, Jammu & Kashmir, India",1km,landslide,unknown,unknown,unknown,1.0,0.0,,,,,,,,,,,,07/21/2017 03:02:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.19067397,33.43537575,,
245,2017-02-27 19:45:00,Greater Kashmir,http://www.greaterkashmir.com/news/kashmir/one-way-traffic-on-jammu-srinagar-highway/242344.html,10833.0,,Landslides Along 300-km Jammu-Srinagar Highway,"One-way traffic was allowed from Srinagar to Jammu on the strategic Jammu-Srinagar highway on Monday due to bad road conditions, officials here said. Due to multiple landslides and snowfall, the highway has remained close off and on during this winter causing inconvenience to travellers, the officials added.","NH-1A, Banihal, Ramban, Jammu & Kashmir, 182145",100km,landslide,snowfall_snowmelt,unknown,above_road,0.0,0.0,,,,,,,,,,,,10/12/2017 06:45:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.19440189,33.37197314,,
246,2017-05-05 13:22:00,Khurki,http://khurki.net/himachal-manali-keylong-highway/,10854.0,,Landslide on Manali-Keylong Highway,"Article: "" An avalanche at the Rani nullah and a landslide near the Beas nullah on Friday evening blocked the Manali-Keylong highway, disrupting the traffic movement. Aviral Jain, officer in charge, Border Roads Organisation (BRO), said a landslide near the Beas nullah, about 30 km on the Manali-Rohtang road, blocked the road disrupting the vehicular movement...Meanwhile, high reaches in the Rohtang region are experiencing mild snowfall, while the lower areas are getting rain since the last few days. The sudden surge in day temperature is causing the snow to melt fast, thus triggering avalanche and landslides in the area.""","Manali Sub-District, Kullu, Himachal Pradesh",5km,landslide,snowfall_snowmelt,small,above_road,0.0,0.0,,http://khurki.net/wp-content/uploads/2017/05/Highway.jpg,,,,,,,,,,07/14/2017 01:22:00 PM,12/05/2017 06:57:00 PM,02/15/2018 03:51:00 PM,77.22157675,32.34193603,,
247,2017-05-05 13:22:00,Greater Kashmir,http://www.greaterkashmir.com/news/chenab-valley/story/248568.html,10818.0,,Landslide on Jammu-Srinagar Highway,"Article: """"A landslide halted the movement of vehicular traffic for more than three hours on Jammu Srinagar Highway at Digdool falling under Ramban police jurisdiction.""""","Banihal, Ramban, Jammu & Kashmir",10km,landslide,rain,small,above_road,0.0,0.0,,http://www.greaterkashmir.com/cms/gall_content/2017/5/2017_5$largeimg206_May_2017_013406993.jpg,,,,,,,,,,07/14/2017 01:22:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.19281971,33.32217847,,
248,2017-03-30 16:36:00,State Times,http://news.statetimes.in/fresh-landslide-shuts-batote-doda-kishtwar-highway/,10841.0,,National Highway 1B Fresh Landslides in Kulgardi area,Kishtwar bound passengers remained stranded since morning after the Batote-Doda-Kishtwar National Highway (NH1B) got again blocked due to heavy fresh landslides and boulders at Kulgardi area of Drabshalla in District Kishtwar on Wednesday early morning.,Al Faridia Travels,1km,landslide,unknown,medium,above_road,0.0,0.0,,http://news.statetimes.in/wp-content/uploads/2017/03/Batote-Doda-Kishtwar-NH1B-blocked-at-Drabshalla-area-after-fresh-landslides.jpg,"Time approximated using the time that the road was closed, 7am.",,,,,,,,,09/15/2017 04:36:00 PM,12/05/2017 06:44:00 PM,02/15/2018 03:51:00 PM,75.80786093,33.18025403,,
249,2017-04-11 13:34:00,AKI Press,https://akipress.com/news:591167/,10898.0,,Significant landslide in Korgon-Jar village,"Landslide obstructs Kara-Unkur River, threatens to block it entirely","Korgon-Jar (??), Bazar-Korgon, Jalal-Abad",50km,landslide,rain,large,above_river,0.0,0.0,,,"Article is a stub, all info gleaned from single sentence",,,,,,,,,07/28/2017 01:34:00 PM,12/07/2017 09:19:00 PM,02/15/2018 03:51:00 PM,72.86009332,41.2047168,,
250,2017-03-08 21:02:00,The Asian Age,http://dailyasianage.com/news/51110/sylhet-worker-killed-in-landslide,10984.0,,Makeshift Stone Quarry Landslide Kills Worker,"A worker died in a landslide near Jaflang Mandir in Gowainghat upazila of the district on Wednesday morning. The deceased was identified as Mostakim Mia, son of Batir Mia, resident of Isabpur village of Baniachang upazila in Habiganj.","Jaflang Mandir, Gowainghat upazila, Sylhet Division, Bangladesh",5km,landslide,mining,small,mine,1.0,0.0,,,Event occurred in the morning.,,,,,,,,,10/05/2017 08:02:00 PM,12/08/2017 08:47:00 PM,02/15/2018 03:51:00 PM,92.019575,25.167803,,
251,2017-01-23 14:49:00,NewAge,http://www.newagebd.net/article/7829/death-toll-from-sylhet-landslide-rises-to-five,10981.0,,Companiganj Landslide in Stone Quarry,"The landslide took place on Monday morning when a group of some 12 workers were extracting underground stones illegally from the quarry. A landslide occurred at the site, causing the death of 5 workers.","Companiganj, Sylhet Division, Bangladesh",1km,landslide,mining,small,mine,5.0,0.0,,,,,,,,,,,,10/31/2017 01:49:00 PM,12/08/2017 08:47:00 PM,02/15/2018 03:51:00 PM,91.75063827,25.08734272,,
252,2017-04-18 17:47:00,Asia Plus,http://www.asiaplus.tj/en/news/tajikistan/incidents/20170419/238877,10919.0,,Rockfall blocks Khorog-Ishkashim road,"Rockfall after rains lasting two days (4/17-18) blocks 23 km marker of road leading from Khorog, Tajikistsan to the Ishkashim District of Afghanistan","Khorog, Tajikistan",1km,landslide,continuous_rain,small,above_road,0.0,0.0,,http://www.asiaplus.tj/sites/default/files/articles/238877/landslide.jpg,,,,,,,,,,07/27/2017 05:47:00 PM,12/08/2017 04:22:00 PM,02/15/2018 03:51:00 PM,71.49733827,37.36284311,,
253,2017-02-23 22:45:00,Greater Kashmir,http://www.greaterkashmir.com/news/chenab-valley/story/242033.html,10846.0,,"Kungwari Landslide, Peripheral Roads in Kashmir Closed","In wake of three consecutive days of incessant rainfall, peripheral roads of Kishtwar including Kungwari, Badran, Patimhala are damaged following heavy landslides, reports said.","Kungwari, Palmar, Chhatroo, Kishtwar, Jammu & Kashmir",5km,landslide,continuous_rain,unknown,unknown,0.0,0.0,,,,,,,,,,,,10/13/2017 09:45:00 PM,12/05/2017 06:45:00 PM,02/15/2018 03:51:00 PM,75.7228768,33.38247258,,
254,2017-02-23 22:45:00,Greater Kashmir,http://www.greaterkashmir.com/news/chenab-valley/story/242033.html,10944.0,,"Badran landslide, Landslides close peripheral roads in Kishtwar","In wake of three consecutive days of incessant rainfall, peripheral roads of Kishtwar including Kungwari, Badran, Patimhala are damaged following heavy landslides, reports said.","Badran, Kishtwar, Pattan, Baramula, Jammu & Kashmir",5km,landslide,continuous_rain,unknown,above_road,0.0,0.0,,,,,,,,,,,,10/13/2017 09:45:00 PM,12/08/2017 07:50:00 PM,02/15/2018 03:51:00 PM,74.58081937,34.07756418,,
255,2017-02-28 20:30:00,Hindustan Times,http://www.hindustantimes.com/india-news/landslides-close-jammu-srinagar-highway/story-AkPkhArSjw814Mwqh3a4tL.html,10827.0,,Mehar Area Landslide in Ramban District Along Highway,Landslides on Tuesday forced closure of the Jammu-Srinagar national highway yet again stranding scores of vehicles carrying passengers and goods. Fresh landslides in Mehar area of Ramban district led to the disruption of traffic on the strategic highway in Jammu and Kashmir.,"Mehar, Ramban district, Jammu and Kashmir, India",25km,landslide,snowfall_snowmelt,medium,above_road,0.0,0.0,,,"Cannot find Mehar area, so area covers entire Ramban district along Jammu-Srinagar highway.",,,,,,,,,10/10/2017 07:30:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.178026,33.288297,,
256,2017-04-24 18:27:00,The Express Tribune,https://tribune.com.pk/story/1391780/landslides-block-karakorum-highway/,10933.0,,Landslide blocks Karakoram HWY,Torrential rains in Jijal cause landslide to obstruct highway,"Jijal, Pakistan",10km,landslide,downpour,small,above_road,0.0,0.0,,,,,,,,,,,,07/18/2017 06:27:00 PM,12/08/2017 07:31:00 PM,02/15/2018 03:51:00 PM,72.97571516,35.08160909,,
257,2017-03-16 20:44:00,The Financial Express,http://www.thefinancialexpress-bd.com/2017/03/17/64576/Rangamati-landslide-leaves-three-dead,10958.0,,Landslide Triggered by Digging at Rangamati,"A landslide triggered by digging work on a Rangamati hill has left three people dead, reports bdnews24.com. Another person has been left injured in the incident at College Gate area on Thursday afternoon, said Golam Mostafa, assistant director of Fire Service at Rangamati. The dead victims include Shamsul Alam, 55, the owner of the plot, and the others are construction workers – Kalu Malakar, 35, and Md Hanif, 32.","a hill in Rangamati, College Gate area, Bangladesh",5km,landslide,construction,small,natural_slope,3.0,1.0,,,,,,,,,,,,10/03/2017 08:44:00 PM,12/08/2017 08:11:00 PM,02/15/2018 03:51:00 PM,92.15455,22.64753,,
258,2017-03-16 20:44:00,Daily Sun,http://www.daily-sun.com/printversion/details/213012/2-killed-in-Comilla-landslide,10959.0,,Comilla Landslide Kills Two,"Two workers were killed and another was injured in a landslide while constructing a wall beside a hillock at Tipra Bazar near the Cantonment area on Thursday night, reports UNB. The deceased were identified as Tamim Hossain, son of Arun Mia of Kathalia village of Burichang upazila and Ashraful Islam, hailing from Rangpur. A big chunk of mud fell on the workers while they were working around 10pm, leaving the duo dead on the spot and another injured.","Tipra Bazar, near Cantonment area, Bangladesh",5km,landslide,construction,small,natural_slope,2.0,1.0,,,,,,,,,,,,10/03/2017 08:44:00 PM,12/08/2017 08:11:00 PM,02/15/2018 03:51:00 PM,91.125374,23.438189,,
259,2017-03-22 19:32:00,Dawn,https://www.dawn.com/news/1322306,10932.0,,Karakoram Highway Boulders Injure 3 Officials,Three officials of the forest department sustained critical injuries when heavy boulders fell on their jeep in Chuchang area of upper Kohistan on Wednesday. Heavy boulders from a mountain along with the Karakoram Highway rolled down on their jeep crushing it completely.,"Karakoram Highway near Chuchang / Chochung / Chochang area, Kohistan, Pakistan",10km,rock_fall,unknown,small,above_road,0.0,3.0,,,,,,,,,,,,09/26/2017 07:32:00 PM,12/08/2017 07:31:00 PM,02/15/2018 03:51:00 PM,73.24949043,35.46378481,,
260,2017-03-22 19:32:00,The Times of India,http://timesofindia.indiatimes.com/city/chandigarh/jcb-helper-dies-in-landslide/articleshow/57782019.cms,10856.0,,JCB Helper Dies in Sainj Landslide,"The helper of a JCB machine operator was killed after he was buried alive in a landslide near Sainj, Shimla, on Wednesday morning.  The JCB was involved in constructing a retaining wall when debris from the landslide covered it. Superintendent of police D W Negi said six labourers were working at the construction site when the landslide occurred around 9.40am. ""While the operator and other four labourers managed to jump to safety, the helper could not and died on the spot as heavy load of soil and stones fell on him,"" Negi said.","Sainj, Kullu, Himachal Pradesh",5km,landslide,construction,small,retaining_wall,1.0,,,,Event occurred 9:40am.,,,,,,,,,09/26/2017 07:32:00 PM,12/05/2017 06:57:00 PM,02/15/2018 03:51:00 PM,77.30471357,31.77315744,,
261,2017-02-02 18:09:00,The Tribune,http://www.tribuneindia.com/news/jammu-kashmir/vehicles-stuck-at-nh-44-for-second-day-due-to-landslides/359113.html,10825.0,,NH-44 Landslide at Mehad,"Hundreds of passengers were stranded between Batote and Ramban on NH44 since yesterday morning following landslides at Mehad, 4 km short of Ramban town, and at Digdol.","NH-1A, Mehad, Banihal, Ramban, Jammu & Kashmir, 182148",1km,landslide,unknown,unknown,above_road,0.0,0.0,,,,,,,,,,,,10/25/2017 05:09:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.26926793,33.2216593,,
262,2017-03-10 17:22:00,The Indian Express,http://indianexpress.com/article/india/jammu-srinagar-national-highway-closed-following-landslides-4563902/,10834.0,,Jammu-Srinagar Multiple Landslides between Ramban and Banihal,"Over 5,000 people were stranded at various places on Friday as the Jammu-Srinagar national highway was closed for the last three days following landslides triggered by inclement weather. The 300 kms long road connecting state’s twin capital cities of Jammu and Srinagar with each other was blocked due to landslides at various places between Ramban and Banihal.","Jammu-Srinagar National Highway, between Ramban and Banihal",10km,landslide,rain,unknown,above_road,0.0,0.0,,,,,,,,,,,,10/05/2017 04:22:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.193916,33.370552,,
263,2017-02-19 22:45:00,Brighter Kashmir,http://brighterkashmir.com/highway-reopens-after-landslide-forced-blockade-for-30-hours/,10826.0,,"Srinagar-Jammu National Highway Landslides at Digdol, Penthal, Batery Cheshna, and Ramsu","The highway was closed on February 20 due to landslides triggered by rain at several places, including Digdol, Penthal, Batery Cheshma and Ramsu during the intervening night.","NH-1A, Banihal, Ramban, Jammu & Kashmir, 182145",10km,landslide,rain,small,above_road,0.0,0.0,,,"Only could capture the location of Ramsu (Ramsoo), could not find the other locations.",,,,,,,,,10/13/2017 09:45:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.19165535,33.336892,,
264,2017-03-26 18:36:00,"AKI Press, Turmush, AGU Blogosphere",http://blogs.agu.org/landslideblog/2017/03/27/nichke-sai-1/,10906.0,,Nichke-Sai Fatal Landslide,"A large fatal landslide at Nichke-Sai village in the Uzgen district in the Osh region of Kyrgyzstan buried one residential building, killing a 6-person family living inside.","Ozgon, Osh",25km,landslide,unknown,large,natural_slope,6.0,0.0,,http://blogs.agu.org/landslideblog/files/2017/03/17_03-Uzgen-1.jpg,,,,,,,,,,09/13/2017 06:36:00 PM,12/07/2017 09:19:00 PM,02/15/2018 03:51:00 PM,73.42104361,40.88167416,,
265,2017-04-25 17:58:00,Outlook India,https://www.outlookindia.com/newsscroll/landslides-after-heavy-premonsoon-rain-in-mizoram/1035823,10961.0,,Landslide blocks NH-54,"Article: ""Mizoram has been cut off from the rest of the country as landslide, triggered by heavy and incessant pre-monsoon rains, blocked the National Highway 54, official sources said today."" Sparse on details.","NH-54, North Thingdawl, Kolasib, Mizoram, 796075",50km,landslide,continuous_rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/17/2017 05:58:00 PM,12/08/2017 08:18:00 PM,02/15/2018 03:51:00 PM,92.67420963,24.0135808,,
266,2017-04-25 17:58:00,Greater Kashmir,http://www.greaterkashmir.com/news/chenab-valley/story/247511.html,10839.0,,Significant landslide blocks road near Drabshalla,"Article: ""The Stretch near Kulgadi Drabshalla on Kishtwar -Thatri road remained closed for second day today, reports said.  They said continuous landslides and shooting stones have blocked the stretch completely. ""","Drabshalla, Kishtwar, Jammu & Kashmir",1km,landslide,rain,medium,above_road,0.0,0.0,,http://www.greaterkashmir.com/cms/gall_content/2017/4/2017_4$largeimg225_Apr_2017_011612687.jpg,,,,,,,,,,07/17/2017 05:58:00 PM,12/05/2017 06:44:00 PM,02/15/2018 03:51:00 PM,75.81074366,33.17191499,,
267,2017-02-18 20:04:00,Brighter Kashmir,http://brighterkashmir.com/traffic-on-kashmir-highway-suspended-due-to-landslides/,10823.0,,Srinagar-Jammu National Highway Landslides by Jawahar Tunnel,"Trraffic on the 300-km-long Srinagar-Jammu national highway, the only road linking the Kashmir valley with the rest of the country, was suspended today due to landslides, triggered by overnight rain. A traffic police official said traffic was suspended on the highway today following fresh landslides, triggered by rain, early this morning at several places on other side of the Jawahar tunnel.","NH-1A, Banihal, Ramban, Jammu & Kashmir, 182146",5km,landslide,rain,medium,above_road,0.0,0.0,,,,,,,,,,,,10/19/2017 07:04:00 PM,12/05/2017 06:40:00 PM,02/15/2018 03:51:00 PM,75.18134474,33.49573061,,
268,2017-04-02 12:57:00,Yahoo News,https://in.news.yahoo.com/3-killed-7-injured-landslide-091708694.html,10844.0,,Landslide on Doda-Kishtwar Highway,"Three persons, including an infant girl, were killed and seven others injured in a landslide on the Doda-Kishtwar highway today when they were crossing on foot a stretch washed away earlier by rockslide in Jammu and Kashmir.  Senior Superintendent of Police (SSP) of Kishtwar district Sandeep Wanzir told PTI that the fresh landslide took place around 11 AM when a group of people were crossing on foot the highway stretch in Drabshalla area.  Two people died on the spot and the one-month-old child died at hospital.  Seven others were injured in the incident and were being treated, the SSP said.  After a landslide had last week washed away a portion of the road, transport services were severely hit and vehicles were plying on either side of the stretch forcing people to cross the affected part on foot.",,25km,landslide,,medium,above_road,3.0,7.0,,,,,,,,,,,,08/04/2017 12:57:00 PM,12/05/2017 06:45:00 PM,02/15/2018 03:51:00 PM,75.678275,33.153219,,
